82,2024-03-23,27984,562.3,15.39,1180,5.8,111,yoga,sunny,New York,happy,2025-03-08T19:10:00.629-03:00
11,2024-04-13,1676,775.61,46.12,162,2.2,81,cycling,snowy,London,neutral,2025-03-08T19:10:01.632-03:00
59,2025-02-13,4050,763.37,38.46,1121,3.7,52,,rainy,London,neutral,2025-03-08T19:10:02.634-03:00
89,2024-12-18,24758,711.8,38.46,1198,10.0,131,swimming,rainy,New York,sad,2025-03-08T19:10:03.636-03:00
72,2024-10-12,11608,761.39,34.76,1178,6.5,145,,cloudy,Sydney,happy,2025-03-08T19:10:04.638-03:00
17,2024-08-02,24562,490.8,38.69,802,7.3,126,,snowy,Tokyo,sad,2025-03-08T19:10:05.640-03:00
48,2024-07-04,18176,937.92,16.85,95,2.2,103,yoga,snowy,London,sad,2025-03-08T19:10:06.642-03:00
69,2024-12-01,1881,21.33,39.98,1279,11.1,143,,sunny,Sydney,sad,2025-03-08T19:10:07.650-03:00
6,2024-05-16,17657,606.9,8.14,146,4.1,146,,rainy,Sydney,neutral,2025-03-08T19:10:08.652-03:00
7,2024-05-14,14620,896.66,36.99,1384,6.9,127,,sunny,Tokyo,happy,2025-03-08T19:10:09.655-03:00
65,2024-06-10,14329,218.3,28.75,1169,5.0,150,running,sunny,London,sad,2025-03-08T19:10:10.657-03:00
37,2025-02-12,21724,493.44,2.21,179,3.7,52,running,cloudy,London,happy,2025-03-08T19:10:11.659-03:00
31,2025-01-19,15440,478.86,40.46,10,8.3,81,yoga,snowy,Sydney,sad,2025-03-08T19:10:12.662-03:00
31,2024-12-16,3640,311.91,26.82,525,2.6,59,cycling,rainy,London,sad,2025-03-08T19:10:13.664-03:00
13,2024-12-02,20686,787.27,2.25,1182,2.7,124,,rainy,New York,neutral,2025-03-08T19:10:14.667-03:00
78,2024-05-03,13661,709.7,13.27,1273,6.5,136,,rainy,New York,sad,2025-03-08T19:10:15.669-03:00
66,2024-06-19,25258,160.48,13.73,336,9.0,126,cycling,snowy,London,neutral,2025-03-08T19:10:16.671-03:00
50,2024-10-20,6778,310.17,14.42,1393,6.6,108,running,snowy,London,neutral,2025-03-08T19:10:17.673-03:00
85,2024-11-13,1904,371.71,30.62,981,4.8,119,running,rainy,London,happy,2025-03-08T19:10:18.675-03:00
81,2025-01-04,29653,736.75,42.04,888,0.3,63,swimming,sunny,Sydney,happy,2025-03-08T19:10:19.677-03:00
41,2024-04-21,5405,478.7,12.48,190,4.1,136,running,snowy,Sydney,happy,2025-03-08T19:10:20.679-03:00
2,2024-06-04,19149,584.28,15.97,343,3.9,85,,snowy,Sydney,neutral,2025-03-08T19:10:21.694-03:00
37,2025-01-22,5018,992.76,9.09,1228,0.7,60,running,rainy,Sydney,sad,2025-03-08T19:10:22.696-03:00
52,2024-04-07,23594,104.47,39.25,924,5.7,140,cycling,sunny,Tokyo,sad,2025-03-08T19:10:23.698-03:00
63,2025-02-07,26091,351.23,43.91,1428,6.6,50,,sunny,New York,happy,2025-03-08T19:10:24.700-03:00
9,2024-10-12,25992,246.27,48.34,64,7.7,124,cycling,cloudy,New York,happy,2025-03-08T19:10:25.702-03:00
40,2025-02-20,17707,910.0,47.46,1339,3.8,56,running,rainy,New York,happy,2025-03-08T19:10:26.705-03:00
29,2025-02-05,19878,928.76,48.66,601,1.9,79,cycling,cloudy,Sydney,happy,2025-03-08T19:10:27.706-03:00
58,2024-10-25,10330,469.5,31.4,384,11.0,119,yoga,cloudy,Sydney,neutral,2025-03-08T19:10:28.709-03:00
46,2024-12-26,24512,334.4,24.14,14,7.9,84,cycling,sunny,Sydney,happy,2025-03-08T19:10:29.712-03:00
27,2024-04-22,4176,988.67,15.03,1344,1.7,88,cycling,rainy,Tokyo,neutral,2025-03-08T19:10:30.715-03:00
99,2024-11-25,6746,12.21,36.59,955,10.7,67,yoga,sunny,Sydney,neutral,2025-03-08T19:10:31.717-03:00
82,2024-10-30,15267,594.23,4.21,1438,10.7,150,swimming,cloudy,New York,happy,2025-03-08T19:10:32.725-03:00
83,2024-08-06,29411,307.24,5.83,983,3.3,142,running,rainy,Tokyo,sad,2025-03-08T19:10:33.730-03:00
32,2024-12-27,28549,901.93,8.06,664,8.3,123,cycling,rainy,New York,sad,2025-03-08T19:10:34.732-03:00
58,2024-07-16,10625,354.49,42.66,518,5.0,74,swimming,sunny,London,neutral,2025-03-08T19:10:35.736-03:00
34,2024-04-11,18299,904.26,42.39,1256,9.5,135,,snowy,Tokyo,neutral,2025-03-08T19:10:36.738-03:00
48,2024-08-16,3257,401.33,38.07,905,11.2,64,running,sunny,Sydney,sad,2025-03-08T19:10:37.740-03:00
23,2024-03-27,17703,380.08,48.93,929,2.9,99,cycling,snowy,Tokyo,happy,2025-03-08T19:10:38.742-03:00
75,2024-06-29,135,101.51,24.69,39,1.7,61,cycling,sunny,New York,happy,2025-03-08T19:10:39.744-03:00
33,2025-02-12,19348,896.96,25.75,1391,5.9,139,running,cloudy,London,happy,2025-03-08T19:10:40.748-03:00
5,2024-10-26,11847,468.33,25.79,1198,7.6,97,,snowy,London,sad,2025-03-08T19:10:41.753-03:00
72,2024-07-23,15780,119.62,12.47,588,4.3,61,swimming,rainy,Sydney,sad,2025-03-08T19:10:42.755-03:00
94,2024-07-11,12315,154.38,5.48,1245,6.8,91,swimming,snowy,New York,neutral,2025-03-08T19:10:43.757-03:00
17,2024-12-19,4025,315.0,15.51,949,3.9,128,yoga,snowy,Sydney,happy,2025-03-08T19:10:44.759-03:00
86,2024-08-11,3948,607.09,36.47,1315,2.1,120,yoga,rainy,New York,neutral,2025-03-08T19:10:45.775-03:00
7,2024-10-11,21215,845.29,45.87,1079,9.3,53,running,snowy,Tokyo,neutral,2025-03-08T19:10:46.778-03:00
29,2025-02-24,18143,375.46,30.3,1196,11.9,142,running,rainy,London,neutral,2025-03-08T19:10:47.780-03:00
83,2024-12-18,6568,507.43,9.12,1132,0.3,128,yoga,cloudy,London,happy,2025-03-08T19:10:48.782-03:00
88,2024-05-28,7442,665.51,17.04,1159,3.5,99,,cloudy,London,happy,2025-03-08T19:10:49.786-03:00
4,2024-04-20,26208,550.2,48.11,863,5.5,123,yoga,cloudy,London,sad,2025-03-08T19:10:50.792-03:00
23,2025-02-14,11161,364.88,20.95,167,7.2,139,yoga,sunny,New York,neutral,2025-03-08T19:10:51.795-03:00
32,2024-04-07,6095,883.38,13.2,907,4.3,147,yoga,snowy,Tokyo,happy,2025-03-08T19:10:52.801-03:00
78,2024-12-26,26290,776.16,49.64,1186,8.4,135,swimming,cloudy,Tokyo,happy,2025-03-08T19:10:53.805-03:00
2,2024-06-13,21067,469.52,18.03,1059,2.3,73,swimming,snowy,New York,sad,2025-03-08T19:10:54.807-03:00
24,2024-07-04,28053,982.04,21.93,368,8.8,52,yoga,cloudy,New York,neutral,2025-03-08T19:10:55.810-03:00
52,2025-02-08,4426,765.56,41.97,1402,1.2,90,swimming,snowy,New York,happy,2025-03-08T19:10:56.812-03:00
8,2025-03-08,11824,629.98,39.51,566,11.9,53,yoga,rainy,Tokyo,happy,2025-03-08T19:10:57.814-03:00
88,2024-05-15,3516,917.55,42.91,575,10.9,144,running,cloudy,Tokyo,happy,2025-03-08T19:10:58.822-03:00
51,2024-07-24,21154,687.83,38.72,263,11.8,130,running,snowy,London,happy,2025-03-08T19:10:59.824-03:00
3,2024-03-22,555,287.29,20.6,847,9.3,143,running,rainy,London,happy,2025-03-08T19:11:00.835-03:00
73,2024-11-10,19314,989.65,22.29,390,1.2,89,cycling,snowy,London,neutral,2025-03-08T19:11:01.837-03:00
4,2024-08-24,16555,328.52,11.49,598,4.5,113,,sunny,New York,happy,2025-03-08T19:11:02.839-03:00
70,2024-06-26,9783,468.07,23.65,321,5.0,97,swimming,rainy,Tokyo,neutral,2025-03-08T19:11:03.841-03:00
57,2024-04-10,13766,405.94,45.36,105,0.8,111,cycling,sunny,Sydney,sad,2025-03-08T19:11:04.843-03:00
81,2024-12-22,13623,21.08,0.91,1139,3.7,69,running,rainy,Tokyo,sad,2025-03-08T19:11:05.845-03:00
45,2024-10-26,18021,803.2,36.31,1249,6.5,97,running,cloudy,London,happy,2025-03-08T19:11:06.847-03:00
79,2024-09-11,7425,847.78,6.42,1090,4.2,67,swimming,snowy,Tokyo,happy,2025-03-08T19:11:07.849-03:00
85,2024-11-24,19615,75.27,11.68,1280,0.8,75,running,cloudy,New York,sad,2025-03-08T19:11:08.851-03:00
24,2025-02-04,20333,414.24,28.13,318,1.0,146,cycling,rainy,New York,neutral,2025-03-08T19:11:09.853-03:00
61,2024-06-13,26030,423.87,3.3,1116,0.5,69,,sunny,Tokyo,sad,2025-03-08T19:11:10.855-03:00
74,2025-02-13,17259,974.99,44.29,303,10.8,101,,cloudy,Tokyo,neutral,2025-03-08T19:11:11.857-03:00
76,2024-07-10,3127,342.59,49.39,1066,3.9,124,cycling,snowy,London,neutral,2025-03-08T19:11:12.859-03:00
88,2024-08-02,195,295.25,42.75,71,6.1,150,swimming,rainy,Sydney,sad,2025-03-08T19:11:13.862-03:00
51,2024-10-03,27383,835.46,31.39,187,0.1,60,,cloudy,Tokyo,neutral,2025-03-08T19:11:14.864-03:00
84,2024-06-24,22590,609.79,22.07,416,9.6,113,swimming,snowy,Tokyo,happy,2025-03-08T19:11:15.866-03:00
24,2024-10-22,6465,328.63,14.01,965,1.6,129,swimming,sunny,Sydney,happy,2025-03-08T19:11:16.869-03:00
78,2025-01-12,22820,479.1,9.3,1007,6.3,76,running,snowy,Sydney,neutral,2025-03-08T19:11:17.872-03:00
50,2024-04-21,26979,856.36,46.14,304,8.2,114,running,rainy,Sydney,neutral,2025-03-08T19:11:18.874-03:00
1,2024-05-02,13104,622.71,5.99,528,11.0,56,swimming,snowy,Tokyo,neutral,2025-03-08T19:11:19.876-03:00
28,2024-07-19,26063,448.39,23.14,1250,3.0,146,swimming,rainy,New York,sad,2025-03-08T19:11:20.878-03:00
13,2024-12-03,2088,743.68,21.63,984,4.2,126,swimming,rainy,Sydney,sad,2025-03-08T19:11:21.880-03:00
87,2025-01-27,14980,851.31,14.91,34,10.4,122,yoga,cloudy,Tokyo,happy,2025-03-08T19:11:22.883-03:00
9,2025-01-31,11540,488.69,34.88,855,3.1,74,swimming,rainy,London,sad,2025-03-08T19:11:23.885-03:00
40,2025-02-03,21635,610.79,1.88,1165,3.7,150,,cloudy,Tokyo,sad,2025-03-08T19:11:24.889-03:00
3,2024-12-23,27857,572.8,3.89,657,3.2,53,,cloudy,Sydney,sad,2025-03-08T19:11:25.893-03:00
14,2024-07-03,1963,989.09,25.78,996,10.9,57,yoga,cloudy,London,sad,2025-03-08T19:11:26.897-03:00
92,2024-03-22,12666,462.9,25.73,1327,4.7,89,,rainy,Tokyo,happy,2025-03-08T19:11:27.901-03:00
89,2024-04-01,22812,407.14,11.75,779,5.9,61,yoga,sunny,Tokyo,happy,2025-03-08T19:11:28.903-03:00
76,2024-04-05,25497,338.55,6.42,280,5.4,78,cycling,rainy,Tokyo,happy,2025-03-08T19:11:29.906-03:00
27,2024-10-14,26494,890.95,9.34,550,3.7,115,running,rainy,Sydney,neutral,2025-03-08T19:11:30.909-03:00
60,2024-09-01,9376,72.13,5.54,896,10.2,137,yoga,cloudy,New York,sad,2025-03-08T19:11:31.911-03:00
23,2024-12-04,10690,855.18,22.78,988,7.3,67,cycling,rainy,London,happy,2025-03-08T19:11:32.913-03:00
45,2024-12-18,14959,869.8,31.23,865,9.8,138,yoga,rainy,Tokyo,neutral,2025-03-08T19:11:33.920-03:00
34,2024-12-13,439,652.1,12.07,1157,3.1,130,,cloudy,New York,sad,2025-03-08T19:11:34.922-03:00
7,2024-08-01,17010,425.13,26.05,1241,2.5,57,running,snowy,Tokyo,sad,2025-03-08T19:11:35.924-03:00
30,2024-10-09,21219,497.84,45.02,198,4.0,118,,rainy,New York,happy,2025-03-08T19:11:36.934-03:00
81,2024-05-12,29740,841.07,13.42,1144,9.8,99,yoga,snowy,London,happy,2025-03-08T19:11:37.936-03:00
90,2024-03-18,5958,932.36,49.75,1350,11.9,138,swimming,snowy,Tokyo,happy,2025-03-08T19:11:38.938-03:00
38,2024-09-20,9739,341.59,1.83,378,8.6,66,,cloudy,Tokyo,neutral,2025-03-08T19:11:39.940-03:00
53,2024-06-30,12840,923.45,18.37,986,5.5,81,,snowy,New York,neutral,2025-03-08T19:11:40.942-03:00
50,2024-03-29,3589,135.94,14.58,1020,11.4,82,swimming,cloudy,Sydney,happy,2025-03-08T19:11:41.944-03:00
4,2024-07-05,23768,195.02,31.13,967,10.4,108,running,sunny,London,neutral,2025-03-08T19:11:42.946-03:00
79,2024-05-26,12543,652.81,49.85,1255,8.5,145,yoga,sunny,London,neutral,2025-03-08T19:11:43.948-03:00
54,2024-08-21,13575,914.61,18.47,235,9.4,87,yoga,sunny,New York,neutral,2025-03-08T19:11:44.951-03:00
14,2024-12-01,19006,94.81,33.55,568,7.9,117,yoga,cloudy,Sydney,happy,2025-03-08T19:11:45.953-03:00
59,2025-01-03,2402,620.34,32.35,1039,1.0,147,cycling,snowy,London,neutral,2025-03-08T19:11:46.956-03:00
72,2024-07-31,8132,112.78,43.76,716,3.5,118,,snowy,Tokyo,happy,2025-03-08T19:11:47.958-03:00
27,2025-02-28,23156,829.24,6.62,1343,9.4,89,yoga,snowy,London,happy,2025-03-08T19:11:48.960-03:00
2,2025-01-25,4624,829.08,22.73,664,5.9,79,running,cloudy,Sydney,neutral,2025-03-08T19:11:49.962-03:00
59,2024-11-09,17236,103.37,4.43,519,5.0,59,running,cloudy,New York,happy,2025-03-08T19:11:50.966-03:00
41,2024-10-20,18061,195.51,11.62,1053,3.4,83,yoga,rainy,Sydney,neutral,2025-03-08T19:11:51.968-03:00
95,2024-09-22,162,480.29,32.65,600,6.7,98,,cloudy,Tokyo,happy,2025-03-08T19:11:52.971-03:00
67,2024-04-04,25128,545.72,3.86,1393,2.7,149,cycling,snowy,New York,sad,2025-03-08T19:11:53.973-03:00
38,2024-06-24,28467,663.3,35.59,1077,10.5,72,running,rainy,New York,neutral,2025-03-08T19:11:54.975-03:00
32,2025-03-03,23958,457.69,12.24,533,5.5,108,cycling,sunny,New York,happy,2025-03-08T19:11:55.977-03:00
14,2025-02-10,22000,550.05,1.68,1075,9.7,84,cycling,snowy,Sydney,happy,2025-03-08T19:11:56.979-03:00
31,2024-03-27,14849,379.44,33.75,447,11.0,114,swimming,sunny,Sydney,neutral,2025-03-08T19:11:57.982-03:00
5,2024-11-04,3441,525.36,18.86,923,3.5,138,,rainy,Tokyo,neutral,2025-03-08T19:11:58.984-03:00
48,2024-04-29,1224,981.38,39.29,1106,6.0,73,swimming,rainy,Tokyo,neutral,2025-03-08T19:11:59.986-03:00
73,2024-04-16,19907,130.29,13.39,881,11.7,125,cycling,sunny,Tokyo,sad,2025-03-08T19:12:00.988-03:00
51,2024-04-14,28315,792.35,40.31,698,8.2,138,yoga,snowy,New York,sad,2025-03-08T19:12:01.990-03:00
39,2024-09-26,10615,496.63,31.82,199,9.1,113,running,rainy,Sydney,happy,2025-03-08T19:12:02.994-03:00
96,2024-10-29,8723,205.7,37.6,898,7.1,73,cycling,cloudy,New York,happy,2025-03-08T19:12:03.999-03:00
26,2025-01-11,21499,457.62,33.05,465,7.2,114,cycling,rainy,Sydney,neutral,2025-03-08T19:12:05.002-03:00
53,2025-01-11,16601,572.38,15.6,887,9.6,149,running,cloudy,Sydney,neutral,2025-03-08T19:12:06.006-03:00
83,2025-02-26,999,911.65,0.44,1429,6.3,91,yoga,rainy,London,sad,2025-03-08T19:12:07.008-03:00
59,2025-02-06,22318,597.75,11.61,1142,3.4,92,running,sunny,Tokyo,neutral,2025-03-08T19:12:08.013-03:00
34,2024-12-05,19727,99.54,2.31,1004,2.7,100,cycling,snowy,New York,neutral,2025-03-08T19:12:09.015-03:00
47,2024-12-14,17152,578.25,1.99,1349,3.0,86,,snowy,Sydney,neutral,2025-03-08T19:12:10.018-03:00
85,2024-05-23,27578,677.36,39.61,980,2.0,133,,rainy,Sydney,happy,2025-03-08T19:12:11.020-03:00
41,2025-02-01,29130,834.57,39.67,114,6.1,121,yoga,sunny,New York,sad,2025-03-08T19:12:12.022-03:00
29,2024-11-13,28123,348.72,4.86,193,5.0,129,cycling,rainy,London,neutral,2025-03-08T19:12:13.024-03:00
92,2024-07-14,9534,175.65,19.86,1362,6.1,124,yoga,sunny,Tokyo,happy,2025-03-08T19:12:14.027-03:00
97,2024-03-12,25026,885.9,47.31,681,7.8,112,cycling,rainy,Tokyo,neutral,2025-03-08T19:12:15.028-03:00
68,2025-01-17,441,147.23,12.98,947,5.5,103,,rainy,New York,neutral,2025-03-08T19:12:16.031-03:00
12,2024-05-24,21963,223.92,9.57,1044,11.5,133,swimming,rainy,Sydney,neutral,2025-03-08T19:12:17.037-03:00
71,2024-08-04,25348,541.29,24.86,781,2.0,71,yoga,sunny,Sydney,sad,2025-03-08T19:12:18.040-03:00
49,2024-08-12,7078,216.79,23.18,961,7.4,72,yoga,cloudy,London,sad,2025-03-08T19:12:19.042-03:00
55,2024-10-27,23942,74.51,42.1,491,2.6,134,yoga,rainy,London,neutral,2025-03-08T19:12:20.044-03:00
24,2025-01-02,6643,138.44,20.52,631,3.9,129,cycling,cloudy,London,sad,2025-03-08T19:12:21.046-03:00
30,2024-06-13,10610,190.68,31.73,867,2.3,79,yoga,snowy,Tokyo,sad,2025-03-08T19:12:22.048-03:00
52,2024-03-23,13597,84.79,46.38,1313,9.3,106,cycling,snowy,Sydney,happy,2025-03-08T19:12:23.062-03:00
6,2024-10-03,15562,637.78,30.0,610,3.1,56,cycling,sunny,Tokyo,sad,2025-03-08T19:12:24.064-03:00
81,2025-01-23,5364,669.61,38.71,77,2.6,63,swimming,sunny,London,neutral,2025-03-08T19:12:25.066-03:00
11,2024-07-05,15130,405.61,14.95,584,5.0,115,yoga,sunny,London,neutral,2025-03-08T19:12:26.070-03:00
77,2024-06-27,24408,822.22,19.55,1297,11.6,70,,sunny,Sydney,happy,2025-03-08T19:12:27.076-03:00
34,2024-10-19,16953,96.8,37.26,600,5.0,60,running,rainy,Sydney,neutral,2025-03-08T19:12:28.079-03:00
43,2024-12-22,27892,349.45,0.27,762,1.4,116,yoga,snowy,London,sad,2025-03-08T19:12:29.081-03:00
48,2024-08-30,5226,866.12,36.22,195,4.3,67,cycling,sunny,Sydney,sad,2025-03-08T19:12:30.083-03:00
81,2024-06-26,3176,60.86,32.49,380,4.9,97,swimming,cloudy,London,happy,2025-03-08T19:12:31.085-03:00
94,2024-12-19,27920,249.33,9.16,1006,7.0,143,running,cloudy,Sydney,neutral,2025-03-08T19:12:32.094-03:00
16,2024-05-14,10312,866.1,39.21,701,10.1,127,,sunny,London,sad,2025-03-08T19:12:33.097-03:00
73,2024-11-29,24545,533.3,45.63,190,2.2,69,swimming,sunny,Tokyo,sad,2025-03-08T19:12:34.100-03:00
96,2024-07-29,7989,253.4,11.77,22,1.4,56,yoga,cloudy,Tokyo,sad,2025-03-08T19:12:35.104-03:00
85,2024-07-07,28982,267.07,30.93,561,3.0,60,yoga,sunny,Tokyo,happy,2025-03-08T19:12:36.108-03:00
80,2025-02-05,6323,920.58,34.64,756,9.9,65,swimming,snowy,New York,happy,2025-03-08T19:12:37.110-03:00
42,2024-10-01,18322,25.43,28.82,423,1.9,148,cycling,snowy,Tokyo,happy,2025-03-08T19:12:38.112-03:00
45,2024-07-03,26735,732.11,21.39,865,11.9,142,running,snowy,Sydney,sad,2025-03-08T19:12:39.114-03:00
30,2025-01-25,15888,87.81,41.37,1437,8.4,91,,sunny,Tokyo,neutral,2025-03-08T19:12:40.116-03:00
18,2024-04-30,27802,365.19,15.39,883,3.9,55,swimming,snowy,New York,neutral,2025-03-08T19:12:41.119-03:00
43,2024-05-17,13983,211.16,7.3,1144,1.5,77,swimming,snowy,Tokyo,happy,2025-03-08T19:12:42.121-03:00
63,2024-09-19,20213,459.22,15.84,828,3.1,64,yoga,sunny,Sydney,sad,2025-03-08T19:12:43.123-03:00
83,2024-09-09,5575,51.59,23.77,1082,10.7,64,swimming,rainy,Tokyo,neutral,2025-03-08T19:12:44.126-03:00
24,2024-10-06,3731,909.02,16.84,1388,8.0,133,,rainy,Sydney,happy,2025-03-08T19:12:45.129-03:00
31,2024-11-14,2360,332.4,10.66,296,10.9,119,running,sunny,Sydney,neutral,2025-03-08T19:12:46.131-03:00
70,2024-08-23,23272,0.31,37.7,679,7.6,145,running,sunny,London,sad,2025-03-08T19:12:47.134-03:00
6,2024-03-14,5260,264.21,48.46,543,2.1,127,,rainy,Sydney,sad,2025-03-08T19:12:48.140-03:00
61,2025-02-26,20912,794.21,3.97,898,8.5,78,yoga,cloudy,New York,neutral,2025-03-08T19:12:49.142-03:00
78,2024-12-01,27045,399.57,37.19,674,1.2,78,running,rainy,Sydney,happy,2025-03-08T19:12:50.145-03:00
85,2024-10-14,26825,244.13,1.39,1410,11.2,147,,cloudy,London,happy,2025-03-08T19:12:51.148-03:00
23,2024-05-24,15217,758.78,8.29,1180,10.0,94,running,snowy,London,neutral,2025-03-08T19:12:52.151-03:00
81,2024-05-25,19452,352.07,43.32,199,2.5,118,,rainy,London,happy,2025-03-08T19:12:53.153-03:00
27,2024-10-05,19275,303.35,18.62,632,9.7,70,cycling,cloudy,Sydney,sad,2025-03-08T19:12:54.155-03:00
39,2024-05-06,23381,620.3,28.06,471,0.9,131,running,rainy,Sydney,neutral,2025-03-08T19:12:55.158-03:00
2,2024-12-16,3431,50.93,40.9,579,10.1,76,yoga,cloudy,Sydney,neutral,2025-03-08T19:12:56.160-03:00
26,2024-09-30,21404,566.68,2.83,1282,5.3,131,swimming,snowy,Sydney,neutral,2025-03-08T19:12:57.162-03:00
75,2024-11-11,8973,692.47,10.51,83,11.5,83,swimming,rainy,London,neutral,2025-03-08T19:12:58.164-03:00
89,2024-08-06,600,626.7,37.23,670,9.7,119,,sunny,Sydney,neutral,2025-03-08T19:12:59.166-03:00
54,2024-04-27,25308,829.27,1.09,49,2.8,65,cycling,snowy,London,sad,2025-03-08T19:13:00.168-03:00
63,2024-09-11,29161,797.74,49.72,1232,5.2,64,cycling,snowy,New York,happy,2025-03-08T19:13:01.171-03:00
22,2025-01-28,25988,993.02,1.57,1342,4.0,134,cycling,rainy,New York,happy,2025-03-08T19:13:02.172-03:00
63,2024-08-18,7964,626.85,33.52,330,11.2,64,running,sunny,Sydney,happy,2025-03-08T19:13:03.174-03:00
14,2024-06-10,13414,614.77,43.56,1218,4.3,71,yoga,sunny,Tokyo,happy,2025-03-08T19:13:04.181-03:00
10,2024-11-28,21186,701.72,42.16,1256,9.8,87,swimming,rainy,Tokyo,happy,2025-03-08T19:13:05.183-03:00
61,2024-08-31,12441,507.11,6.38,816,10.1,82,,snowy,Sydney,neutral,2025-03-08T19:13:06.187-03:00
5,2024-09-11,9945,832.22,31.24,816,11.1,145,swimming,cloudy,Tokyo,happy,2025-03-08T19:13:07.189-03:00
39,2024-07-23,12870,947.22,40.31,983,2.3,75,cycling,cloudy,London,neutral,2025-03-08T19:13:08.191-03:00
75,2024-11-20,13149,20.0,44.79,568,4.5,136,cycling,sunny,New York,happy,2025-03-08T19:13:09.193-03:00
59,2024-05-27,17822,587.55,46.68,395,2.7,62,running,cloudy,New York,neutral,2025-03-08T19:13:10.195-03:00
14,2024-11-29,24046,70.22,40.86,835,7.9,141,cycling,cloudy,Sydney,happy,2025-03-08T19:13:11.197-03:00
72,2024-08-05,20290,380.32,37.23,14,1.9,119,cycling,sunny,New York,sad,2025-03-08T19:13:12.199-03:00
89,2024-12-31,23387,695.55,33.37,923,5.0,59,swimming,rainy,New York,neutral,2025-03-08T19:13:13.201-03:00
63,2024-12-25,22727,13.8,48.07,23,2.1,147,cycling,sunny,Tokyo,sad,2025-03-08T19:13:14.203-03:00
20,2025-01-27,14633,964.69,38.18,789,6.9,119,cycling,sunny,Tokyo,sad,2025-03-08T19:13:15.205-03:00
79,2024-09-12,26563,399.86,3.97,1048,5.5,58,cycling,rainy,Tokyo,neutral,2025-03-08T19:13:16.207-03:00
33,2024-12-25,25200,824.03,14.08,126,4.8,64,,snowy,London,sad,2025-03-08T19:13:17.209-03:00
8,2024-03-25,23696,667.04,43.63,612,10.5,143,yoga,sunny,Sydney,sad,2025-03-08T19:13:18.211-03:00
90,2024-12-01,12172,169.97,32.89,75,9.5,103,running,rainy,Sydney,happy,2025-03-08T19:13:19.213-03:00
18,2024-07-17,24189,666.74,13.76,487,11.1,126,,rainy,London,happy,2025-03-08T19:13:20.215-03:00
69,2024-07-19,27120,871.2,0.47,1268,6.1,98,yoga,snowy,Tokyo,neutral,2025-03-08T19:13:21.221-03:00
87,2024-04-13,20873,426.25,33.06,392,3.9,53,swimming,cloudy,London,neutral,2025-03-08T19:13:22.223-03:00
4,2024-09-16,11631,759.06,4.09,1057,6.2,113,,rainy,New York,neutral,2025-03-08T19:13:23.225-03:00
8,2024-03-12,17468,394.18,41.37,544,8.7,90,swimming,sunny,New York,neutral,2025-03-08T19:13:24.227-03:00
56,2024-11-04,9005,728.84,41.72,378,4.4,120,yoga,cloudy,Sydney,happy,2025-03-08T19:13:25.229-03:00
54,2024-04-25,11249,48.26,38.37,286,10.2,143,swimming,sunny,Sydney,sad,2025-03-08T19:13:26.231-03:00
42,2025-01-12,641,493.17,42.21,485,8.6,116,cycling,rainy,Sydney,sad,2025-03-08T19:13:27.234-03:00
17,2024-05-04,13484,390.13,8.93,1389,10.2,77,,sunny,Tokyo,sad,2025-03-08T19:13:28.236-03:00
4,2024-08-20,22539,202.49,47.81,858,2.0,60,cycling,sunny,Sydney,sad,2025-03-08T19:13:29.238-03:00
79,2024-11-01,19732,981.76,11.13,1281,5.2,92,yoga,cloudy,New York,happy,2025-03-08T19:13:30.242-03:00
76,2024-04-07,25136,194.71,1.82,842,8.8,139,yoga,cloudy,London,neutral,2025-03-08T19:13:31.249-03:00
79,2024-04-12,13387,435.93,36.37,1274,4.2,134,,snowy,Sydney,neutral,2025-03-08T19:13:32.251-03:00
46,2024-07-29,18211,253.38,37.85,614,7.0,83,,snowy,London,sad,2025-03-08T19:13:33.253-03:00
14,2025-01-30,662,209.95,8.26,904,3.9,96,,sunny,Sydney,happy,2025-03-08T19:13:34.255-03:00
72,2024-05-28,19261,850.59,47.78,1398,0.5,76,yoga,rainy,London,neutral,2025-03-08T19:13:35.257-03:00
16,2024-03-11,12483,937.52,11.49,1345,9.7,62,yoga,rainy,Tokyo,neutral,2025-03-08T19:13:36.260-03:00
95,2024-06-13,11472,597.2,3.96,876,7.7,84,swimming,sunny,London,sad,2025-03-08T19:13:37.262-03:00
25,2025-01-22,25231,707.08,26.02,639,4.1,57,swimming,sunny,New York,happy,2025-03-08T19:13:38.264-03:00
43,2024-05-21,33,268.92,20.06,817,4.6,130,,rainy,New York,neutral,2025-03-08T19:13:39.266-03:00
6,2024-11-26,6054,458.41,10.48,743,4.6,78,yoga,cloudy,New York,happy,2025-03-08T19:13:40.268-03:00
84,2024-05-10,14932,317.72,7.16,666,9.0,65,swimming,snowy,London,neutral,2025-03-08T19:13:41.270-03:00
36,2024-05-09,22243,320.28,13.05,738,5.0,133,running,snowy,New York,happy,2025-03-08T19:13:42.273-03:00
85,2024-12-19,24732,268.45,15.48,1135,3.1,129,running,rainy,Sydney,happy,2025-03-08T19:13:43.275-03:00
18,2024-08-18,15037,208.28,22.83,358,8.1,141,yoga,snowy,New York,happy,2025-03-08T19:13:44.278-03:00
63,2024-10-12,6507,588.71,21.38,468,1.6,147,running,sunny,Tokyo,neutral,2025-03-08T19:13:45.279-03:00
96,2024-05-22,17349,176.69,13.47,441,8.2,69,running,sunny,New York,neutral,2025-03-08T19:13:46.281-03:00
